id,course,url,date
28,"First Semester LLM Degree  Examination, October 2016.",https://exams.keralauniversity.ac.in/Images/Result/2017/04/66476.pdf,27/10/2020
29,"Sixth Semester MBL Degree  Examination, September 2016.",https://exams.keralauniversity.ac.in/Images/Result/2017/04/72902.pdf,27/10/2020
30,"Fourth Semester B.A English & Communicative English  Degree Examination (prior to 2013), June 2016.",https://exams.keralauniversity.ac.in/Images/Result/2017/04/17814.pdf,27/10/2020
31,"SECOND SEMESTER POST GRADUATE DEGREE EXAMINATIONS, AUGUST 2016- MA (Islamic History, Philosophy, Business Economics), M.Sc (  Electronics, Bioinformatics, Counselling Psychology, Geography,  Biochemistry) & MPA - (2013 and 2014 admission",https://exams.keralauniversity.ac.in/Images/Result/2017/04/51665.pdf,27/10/2020
32,"SECOND SEMESTER POST GRADUATE DEGREE EXAMINATIONS, AUGUST 2016- MA (Sociology, Islamic History, Philosophy, Business Economics & Tamil)",https://exams.keralauniversity.ac.in/Images/Result/2017/04/61511.pdf,27/10/2020
33,"SECOND SEMESTER POST GRADUATE DEGREE EXAMINATIONS, AUGUST 2016 MA - (Business Economics)& MPA (Prior to 2013 admission)",https://exams.keralauniversity.ac.in/Images/Result/2017/04/44998.pdf,27/10/2020
34,"FOURTH SEMESTER B.TECH (Part Time Restructured) DEGREEEXAMINATION, APRIL 2016-(Regular)(2013 Scheme)",https://exams.keralauniversity.ac.in/Images/Result/2017/04/76291.pdf,27/10/2020
35,"SECOND SEMESTER B.TECH (Part Time Restructured) DEGREEEXAMINATION, JULY 2016-(Improvement/Supplementary)(2013 Scheme)",https://exams.keralauniversity.ac.in/Images/Result/2017/04/41179.pdf,27/10/2020
36,"FOURTH SEMESTER B.TECH DEGREE EXAMINATION, JUNE / JULY 2016 (2013 SCHEME) -  (REGULAR, SUPPLEMENTARY & SESSIONAL IMPROVEMENT)",https://exams.keralauniversity.ac.in/Images/Result/2017/04/83617.pdf,27/10/2020
37,"Fifth Semester B.Arch Degree Examination, November 2016.",https://exams.keralauniversity.ac.in/Images/Result/2017/03/10708.pdf,27/10/2020
38,"SECOND SEMESTER MCA DEGREE EXAMINATION RESULT NOVEMBER2016 (2015 SCHEME REGULAR ,2011 SUPPLEMENTARY) AND( 2006 SCHEME SUPPLEMENTARY AND MERCY CHANCE.)",https://exams.keralauniversity.ac.in/Images/Result/2017/03/77531.pdf,27/10/2020
39,"Sixth  Semester Bachelor  of Hotel Management and Catering Technology (BHM) Degree Examination, July 2016 (2011 Scheme)",https://exams.keralauniversity.ac.in/Images/Result/2017/03/25536.pdf,27/10/2020
40,"FIRST SEMESTER INTEGRATED FIVE YEAR B.A/B Com/BBA.LLB DEGREE EXAMINATION, MAY 2016.",https://exams.keralauniversity.ac.in/Images/Result/2017/03/92008.pdf,27/10/2020
41,"First Semester BA CBCS Degree Examination,August 2016(Supplementary- Prior to 2013 Admission)",https://exams.keralauniversity.ac.in/Images/Result/2017/03/62249.pdf,27/10/2020
42,Fourth Semester BScELECTRONICS(340) Degree Examination June 2016 (Prior to2013 Admn.- Supplementary Only),https://exams.keralauniversity.ac.in/Images/Result/2017/03/36717.pdf,27/10/2020
43,"Fourth Semester LLM Degree Examination, September 2016.",https://exams.keralauniversity.ac.in/Images/Result/2017/03/64556.pdf,27/10/2020
44,"First Semester B.Sc Degree Examination, August 2016 (Prior to 2013 Admission)",https://exams.keralauniversity.ac.in/Images/Result/2017/03/85326.pdf,27/10/2020
45,Fourth Semester BPA Vocal (Violin Complementary ) (Supplementary only prior to2013) Degree Examination June 2016,https://exams.keralauniversity.ac.in/Images/Result/2017/03/30322.pdf,27/10/2020
46,"Fourth Semester B.Sc. Physics & Computer Applications , B.Sc. Chemistry And Industrial Chemistry , B.Sc. Environmental Science & Environment and Water Management, Group 2(a) (prior to 2013 scheme) Degree Examination, June 2016.",https://exams.keralauniversity.ac.in/Images/Result/2017/03/35371.pdf,27/10/2020
47,"SECOND  SEMESTER M.Ed. (ONE YEAR PROGRAMME - SUPPLEMENTARY)   DEGREE EXAMINATION, NOVEMBER  2016.",https://exams.keralauniversity.ac.in/Images/Result/2017/03/10408.pdf,27/10/2020
48,"FIRST SEMESTERUNITARY DEGREE COURSE IN LAWEXAMINATION, JUNE 2016 (REGULAR AND SUPPLEMENTARY)",https://exams.keralauniversity.ac.in/Images/Result/2017/03/91405.pdf,27/10/2020
49,"First Semester Bachelor of Hotel Management and CateringTechnology (B.H.M) Degree Examination, July 2016 (Supplementary).",https://exams.keralauniversity.ac.in/Images/Result/2017/03/84651.pdf,27/10/2020
id,course,url,date
0,Fourth Semester BBA (195) Degree Examination June 2016 (Prior to 2013 Admn.Only),https://exams.keralauniversity.ac.in/Images/Result/2017/03/74862.pdf,27/10/2020
1,"First Year B.Sc. Nursing (Supplementary) Degree Examination, November 2016",https://exams.keralauniversity.ac.in/Images/Result/2017/03/69687.pdf,27/10/2020
2,"Fourth Year B.Pharm. (Supplementary) Degree Examination, November 2016",https://exams.keralauniversity.ac.in/Images/Result/2017/03/65574.pdf,27/10/2020
3,"First Semester Bachelor of Hotel Management and Catering Technology (B.H.M) Degree Examination, July 2016.",https://exams.keralauniversity.ac.in/Images/Result/2017/03/31304.pdf,27/10/2020
4,"Fourth Semester BA Degree ExaminationJune 2016 (2010, 2011 & 2012 scheme Supplementary)",https://exams.keralauniversity.ac.in/Images/Result/2017/03/37533.pdf,27/10/2020
5,"Tenth Semester B.Arch. Degree special jury Examination          , February 2017",https://exams.keralauniversity.ac.in/Images/Result/2017/03/51275.pdf,27/10/2020
6,"B.A. DEGREE (SUPPLEMENTARY)EXAMINATION, SEPTEMBER 2016(PART III MAIN & SUBSIDIARY)(ANNUAL SCHEME)",https://exams.keralauniversity.ac.in/Images/Result/2017/03/48901.pdf,27/10/2020
7,B.COM. DEGREE EXAMINATION (ANNUAL SCHEME) -SEPTEMBER/OCTOBER 2016 (Part III) -,https://exams.keralauniversity.ac.in/Images/Result/2017/03/21839.pdf,27/10/2020
8,"First Semester B.A English &Communicative English (133) Degree Examination, August 2016. (Supplementary Only) (Prior to 2013 Admn)",https://exams.keralauniversity.ac.in/Images/Result/2017/03/44127.pdf,27/10/2020
9,First Semester BCA (332) (2010 Scheme) Degree Examination August 2016,https://exams.keralauniversity.ac.in/Images/Result/2017/03/95598.pdf,27/10/2020
10,"Second Semester  BCA (Restructured, 2007  Scheme) Degree ExaminationJuly 2016",https://exams.keralauniversity.ac.in/Images/Result/2017/03/48937.pdf,27/10/2020
11,"SECOND SEMESTER B.A. HONOURS DEGREE PROGRAMME IN ENGLISH LANGUAGE & LITERATURE EXAMINATION, JULY 2016. (REGULAR/IMPROVEMENT/SUPPLEMENTARY).",https://exams.keralauniversity.ac.in/Images/Result/2017/03/35347.pdf,27/10/2020
12,Second Semester B.Sc. Computer Science(320) Degree Examination July 2016 (Restructured),https://exams.keralauniversity.ac.in/Images/Result/2017/03/26312.pdf,27/10/2020
13,"Second Semester MASLP (CBCSS and Old Scheme) Degree Examination,    August 2016",https://exams.keralauniversity.ac.in/Images/Result/2017/03/25171.pdf,27/10/2020
14,"Second  and Third Semester B. Des. Degree Examination, June 2016",https://exams.keralauniversity.ac.in/Images/Result/2017/02/81843.pdf,27/10/2020
15,"M.A. English Language & Literature (Final & Previous-Supplementary)  Degree  Examination (I.D.E/LSC), July/August/September 2016",https://exams.keralauniversity.ac.in/Images/Result/2017/02/64758.pdf,27/10/2020
16,"Third  Semester LLM Degree Examination, June 2016.",https://exams.keralauniversity.ac.in/Images/Result/2017/02/53329.pdf,27/10/2020
17,"EIGHTH SEMESTER INTEGRATED (FIVE YEAR) B.A.LLB DEGREE EXAMINATION, AUGUST 2016.",https://exams.keralauniversity.ac.in/Images/Result/2017/02/29922.pdf,27/10/2020
18,"Fourth Semester MBA Final Degree Examination (S.D.E)(2013-2015 batch), June-July 2016.",https://exams.keralauniversity.ac.in/Images/Result/2017/02/96531.pdf,27/10/2020
19,"FIRST AND SECOND YEAR B.COM. DEGREE COMPUTERAPPLICATIONS - (THREE MAIN SYSTEM) EXAMINATION,JUNE 2016.",https://exams.keralauniversity.ac.in/Images/Result/2017/02/48904.pdf,27/10/2020
20,"First Semester B.Ed. Special Education ( Intellectual Disability) Degree Examinations, January 2016. (2015 - Two Year Scheme)",https://exams.keralauniversity.ac.in/Images/Result/2017/02/18837.pdf,27/10/2020
21,Fourth Semester B.Sc. Degree Examination June 2016(2010 & 2011 & 2012 scheme Supplementary-Prior to 2013 Admission),https://exams.keralauniversity.ac.in/Images/Result/2017/02/96477.pdf,27/10/2020
22,FOURTH SEMESTER MCA DEGREE EXAMINATIONNOVEMBER 2016 (2011 SCHEME REGULAR AND SUPPLEMENTARY)AND( 2006 SCHEME SUPPLEMENTARY),https://exams.keralauniversity.ac.in/Images/Result/2017/02/43780.pdf,27/10/2020
23,FOURTH SEMESTER MCA DEGREE EXAMINATIONNOVEMBER 2016 (2011 SCHEME REGULAR AND SUPPLEMENTARY)AND( 2006 SCHEME SUPPLEMENTARY),https://exams.keralauniversity.ac.in/Images/Result/2017/02/74706.pdf,27/10/2020
24,"Ph.D. COURSE WORK EXAMINATION, DECEMBER 2016",https://exams.keralauniversity.ac.in/Images/Result/2017/02/37171.pdf,27/10/2020
25,Fourth Semester B.Sc. Computer Science(320) Degree Examination June 2016 (Prior to 2013 Admn.- Supplementary Only),https://exams.keralauniversity.ac.in/Images/Result/2017/02/80661.pdf,27/10/2020
26,THIRD SEMESTER MBA (EVENING) DEGREE EXAMINATIONS  JULY 2016 REGULAR ( 2008 SCHEME),https://exams.keralauniversity.ac.in/Images/Result/2017/02/90960.pdf,27/10/2020
27,"M.A. Malayalam (Final and Previous) SDE Degree  Examination,  July/August and September 2016.",https://exams.keralauniversity.ac.in/Images/Result/2017/02/80772.pdf,27/10/2020
28,M.A. Sociology (Final and Previous) SDE Degree Examination of  July/August and September 2016,https://exams.keralauniversity.ac.in/Images/Result/2017/02/37763.pdf,27/10/2020
29,"M.Sc. Mathematics Degree (Final & Previous Supplementary)Examination (I.D.E),  July/August/September 2016",https://exams.keralauniversity.ac.in/Images/Result/2017/02/36638.pdf,27/10/2020
30,Eighth Semester Bachelor of Hotel Management and Catering Technology (BHM)  Degree Examination held in July 2016 (2011 Scheme & 2006 Scheme),https://exams.keralauniversity.ac.in/Images/Result/2017/02/66585.pdf,27/10/2020
31,"First Semester B. Com Degree Examination, August 2016 (2010 scheme Supplementary � Prior to 2013 Admission)",https://exams.keralauniversity.ac.in/Images/Result/2017/02/50258.pdf,27/10/2020
32,"Fourth Semester B.Sc Degree Examination, June 2016 (2013scheme & 2014 Scheme Regular & Improvement).",https://exams.keralauniversity.ac.in/Images/Result/2017/02/19359.pdf,27/10/2020
33,M.COM.  Degree Previous and Final  Examination (I.D.E) of July/August 2016,https://exams.keralauniversity.ac.in/Images/Result/2017/02/30710.pdf,27/10/2020
34,"FIRST SEMESTER INTEGRATED BM-MAM DEGREE EXAMINATION, MAY 2016 (2015 SCHEME)",https://exams.keralauniversity.ac.in/Images/Result/2017/02/33958.pdf,27/10/2020
35,"Fourth SemesterB.Com Commerce with Computer Appln.,B.Com Commerce and Tax Procedure and Practice and B.ComCommerce & Tourism and Travel Management Degree Exam., June 2017 (Regular 2014 Scheme & Improvement 2013 Scheme)",https://exams.keralauniversity.ac.in/Images/Result/2017/02/64062.pdf,27/10/2020
36,"Fourth Semester B.Com Commerce with Computer Appln. (138) 2(b), B.Com Commerce and Tax Procedure and Practice (337) 2(a) and B.Com Commerce and Tourism and Travel Management Degree Exam., June 2016 (Supple Prior to 2013 Admn.)",https://exams.keralauniversity.ac.in/Images/Result/2017/02/51739.pdf,27/10/2020
37,"Third Prof.  M.B.B.S Part I Degree Examination, December 2016",https://exams.keralauniversity.ac.in/Images/Result/2017/02/46630.pdf,27/10/2020
38,FIRST AND SECOND SEMESTERB.ARCH DEGREE EXAMINATION APRIL 2016 SUPPLEMENTARY ONLY(2008 SCHEME).,https://exams.keralauniversity.ac.in/Images/Result/2017/02/72368.pdf,27/10/2020
39,"Fourth Semester B.A Communicative Arabic (122) Degree Examination, June  2016 (2014 Admn).",https://exams.keralauniversity.ac.in/Images/Result/2017/02/47872.pdf,27/10/2020
40,"Fourth Semester B.A English & Communicative English Degree Examination, June  2016 (133)  (2013 & 2014 Admn).",https://exams.keralauniversity.ac.in/Images/Result/2017/02/35342.pdf,27/10/2020
41,"Fourth Semester B.A Journalism & Mass Communication & Video production (129) Degree Examination, June  2016 (2013 & 2014 Admn).",https://exams.keralauniversity.ac.in/Images/Result/2017/02/16827.pdf,27/10/2020
42,"Fourth Semester B.A Malayalam & Mass Communication Degree Examination, June  2016 (116)  (2013 & 2014 Admn).",https://exams.keralauniversity.ac.in/Images/Result/2017/02/50373.pdf,27/10/2020
43,Fourth Semester B.Com - Commerce & Hotel Management And Catering (339) Degree Examination June  2016 (2013 & 2014 Admn.).,https://exams.keralauniversity.ac.in/Images/Result/2017/02/75015.pdf,27/10/2020
44,Fourth Semester BCA (332) (2010 Scheme) Supplementary Degree Examination June 2016,https://exams.keralauniversity.ac.in/Images/Result/2017/02/32920.pdf,27/10/2020
45,Fourth Semester BPA (Vocal//Mridangam) Degree Examination (Supplementary Only-Prior to 2013 Admn.) June 2016.,https://exams.keralauniversity.ac.in/Images/Result/2017/02/94534.pdf,27/10/2020
46,Fourth Semester BPA (Vocal/Veena/Violin/Mridangam/Dance) (2013 & 2014 Scheme) Degree Examination June 2016,https://exams.keralauniversity.ac.in/Images/Result/2017/02/59757.pdf,27/10/2020
47,"Second  Semester LLM Degree Examination, June 2016.",https://exams.keralauniversity.ac.in/Images/Result/2017/02/89967.pdf,27/10/2020
48,"FINAL YEAR B.Sc. DEGREE EXAMINATION, OCTOBER 2016.(ANNUAL SCHEME) PART III � MATHEMATICS MAIN ONLY.",https://exams.keralauniversity.ac.in/Images/Result/2017/02/66977.pdf,27/10/2020
49,FIRST AND THIRD SEMESTERSMBA ( Travel and Tourism) DEGREE EXAMINATION March 2016 SUPPLEMENTARY ONLY (2011 SCHEME),https://exams.keralauniversity.ac.in/Images/Result/2017/02/21267.pdf,27/10/2020
id,course,url,date
0,FOURTH SEMESTERB.Tech (Part Time) RESTRUCTURED DEGREE EXAMINATION April 2016Improvement/Supplementary(2008 Scheme).,https://exams.keralauniversity.ac.in/Images/Result/2017/02/15905.pdf,27/10/2020
1,"Fourth Semester B.sc Biochemistry & Industrial Microbiology (248) (2013 & 2014 Scheme) Degree Examination, June 2016.",https://exams.keralauniversity.ac.in/Images/Result/2017/02/34509.pdf,27/10/2020
2,Fourth Semester B.sc Biochemistry & Industrial Microbiology (248) Degree Examination June 2016 (Prior to 2013 Admn.- Supplementary Only),https://exams.keralauniversity.ac.in/Images/Result/2017/02/91615.pdf,27/10/2020
3,"Fourth Semester B.sc Biotechnology (Multimajor)(350) (2013 Scheme) Degree Examination, June 2016.",https://exams.keralauniversity.ac.in/Images/Result/2017/02/96721.pdf,27/10/2020
4,Fourth Semester B.Sc Botany & Biotechnology (247) Degree Examination June 2016 (Prior to 2013 Admn.- Supplementary Only),https://exams.keralauniversity.ac.in/Images/Result/2017/02/78580.pdf,27/10/2020
5,"Fourth Semester B.sc Botany and Biotechnology (247) (2013 Scheme) Degree Examination, June 2016.",https://exams.keralauniversity.ac.in/Images/Result/2017/02/46901.pdf,27/10/2020
6,"Fourth Semester B.Sc. Physics & Comp. Application , Chemistry And Ind. Chemistry,  Env. Science & Env. and Water Management,  B. Sc. Hotel Managt. and Catering Science (2014 Scheme Regular, 2013 Schem Supple.) Degree Examination, June 2016.",https://exams.keralauniversity.ac.in/Images/Result/2017/02/15969.pdf,27/10/2020
7,"SECOND SEMESTERB.Tech (Part Time) RESTRUCTURED DEGREE EXAMINATION, April 2016Supplementary (2008 Scheme).",https://exams.keralauniversity.ac.in/Images/Result/2017/02/45265.pdf,27/10/2020
8,FIRST SEMESTER                           MBA DEGREE EXAMINATIONS  MARCH 2016 SUPPLEMENTARY ( 2009 SCHEME).,https://exams.keralauniversity.ac.in/Images/Result/2017/02/15047.pdf,27/10/2020
9,FIRST SEMESTER                           MBA DEGREE EXAMINATIONS FEBRUARY 2016REGULAR AND SUPPLEMENTARY (2014 SCHEME).,https://exams.keralauniversity.ac.in/Images/Result/2017/02/51813.pdf,27/10/2020
10,FOURTH SEMESTERSUPPLEMENTARYB.TECH DEGREE EXAMINATION(2008 SCHEME)APRIL 2016.,https://exams.keralauniversity.ac.in/Images/Result/2017/02/85265.pdf,27/10/2020
11,"M.A Sanskrit (Previous and Final) Degree Examination, July/August/September 2016.",https://exams.keralauniversity.ac.in/Images/Result/2017/02/73848.pdf,27/10/2020
12,M.A. Islamic History (SDE)  (Previous & Final) Degree Examination of July/August & September 2016.,https://exams.keralauniversity.ac.in/Images/Result/2017/02/18171.pdf,27/10/2020
13,"M.Phil�Second Semester Degree Examination in Consulting Psychology, 2015-2016 Batch   (Department of Psychology, Kariavattom).",https://exams.keralauniversity.ac.in/Images/Result/2017/02/48937.pdf,27/10/2020
14,"M.Phil�Second Semester Degree Examination in Learning Disabilities, 2015-2016 Batch   (Department of Psychology, Kariavattom).",https://exams.keralauniversity.ac.in/Images/Result/2017/02/74285.pdf,27/10/2020
15,"Fourth Semester BA Degree Examination, June2016 (2013 scheme & 2014 scheme Regular & Improvement).",https://exams.keralauniversity.ac.in/Images/Result/2017/02/95714.pdf,27/10/2020
16,"M.A. Hindi SDE Degree (Final and Previous) Examination,  July/August and September 2016",https://exams.keralauniversity.ac.in/Images/Result/2017/02/78769.pdf,27/10/2020
17,M.A. Philosophy (SDE) (Final & Previous) Degree Examination  of  July/August & September 2016,https://exams.keralauniversity.ac.in/Images/Result/2017/02/61180.pdf,27/10/2020
18,Final Year B.Sc. Nursing (Supplementary) Degree ExaminationOctober 2016.,https://exams.keralauniversity.ac.in/Images/Result/2017/02/57713.pdf,27/10/2020
19,"Second Semester M. Planning and M. Architecture Degree Examination,  July 2016 (2013 Scheme)",https://exams.keralauniversity.ac.in/Images/Result/2017/02/98965.pdf,27/10/2020
20,"Fourth Semester Career Related B.Sc Electronics (2013 Scheme Regular & Supplementary) Degree Examination, June 2016.",https://exams.keralauniversity.ac.in/Images/Result/2017/01/15257.pdf,27/10/2020
21,"M.A. Music (Previous and Final) SDE Degree Examination,  July-September 2016",https://exams.keralauniversity.ac.in/Images/Result/2017/01/79604.pdf,27/10/2020
22,"Third Prof. BAMS Examination, August 2016.",https://exams.keralauniversity.ac.in/Images/Result/2017/01/62358.pdf,27/10/2020
23,"First Semester M.Ed. Special Education (Mental Retardation) (Supplementary � One year programme) Degree Examination, April  2016.",https://exams.keralauniversity.ac.in/Images/Result/2017/01/42719.pdf,27/10/2020
24,"Fourth Semester B. Com Degree Examination, June 2016(Supplementary-Prior to 2013 Admission)",https://exams.keralauniversity.ac.in/Images/Result/2017/01/87300.pdf,27/10/2020
25,"Fourth Semester Career Related BBA First Degree Programme under CBCSS (2014 Scheme Regular) Degree Examination, June 2016.",https://exams.keralauniversity.ac.in/Images/Result/2017/01/22330.pdf,27/10/2020
26,"PGDGIST  Examination, December 2016.",https://exams.keralauniversity.ac.in/Images/Result/2017/01/80571.pdf,27/10/2020
27,"THIRD SEMESTER MBA DEGREE EXAMINATIONS, MARCH 2016 (REGULAR AND SUPPLEMENTARY) -  (2014 & 2009 SCHEME).",https://exams.keralauniversity.ac.in/Images/Result/2017/01/89979.pdf,27/10/2020
28,"FIRST SEMESTER B .Voc DEGREE PROGRAMME IN  SOFTWARE DEVELOPMENT (351) DEGREE EXAMINATION  (Regular 2015,Improvement/Supplementary 2014 Admn) JULY 2016.",https://exams.keralauniversity.ac.in/Images/Result/2017/01/34074.pdf,27/10/2020
29,Fourth Semester B.Voc. Degree Programme in Software Development (351) Degree Examination (Regular 2014 Admn) August 2016.,https://exams.keralauniversity.ac.in/Images/Result/2017/01/31879.pdf,27/10/2020
30,"M.A. Economics Degree (Final & Previous)-(I.D.E.)  Examination,  July/August 2016",https://exams.keralauniversity.ac.in/Images/Result/2017/01/37228.pdf,27/10/2020
31,FOURTH SEMESTER B .Voc DEGREE PROGRAMME IN  TOURISM & HOSPITALITY MANAGEMENT EXAMINATION (Regular 2014 Admn) AUGUST 2016.,https://exams.keralauniversity.ac.in/Images/Result/2017/01/39380.pdf,27/10/2020
32,"FIRST SEMESTER (FT & PT)SUPPLEMENTARY AND THIRD SEMESTER (PT) REGULAR M.TECH DEGREE EXAMINATION, APRIL 2016 (2013 SCHEME) - CIVIL ENGINEERING BRANCH ONLY.",https://exams.keralauniversity.ac.in/Images/Result/2017/01/99625.pdf,27/10/2020
33,"FOURTH SEMESTERM.Sc. COMPUTER SCIENCE DEGREE EXAMINATIONS, JULY 2016",https://exams.keralauniversity.ac.in/Images/Result/2017/01/89050.pdf,27/10/2020
34,"M.A. Arabic (Previous and Final) Degree Examination, July/August and September 2016",https://exams.keralauniversity.ac.in/Images/Result/2017/01/61298.pdf,27/10/2020
35,SIXTH SEMESTER REGULARB.TECH DEGREE EXAMINATION(2013 SCHEME) APRIL 2016,https://exams.keralauniversity.ac.in/Images/Result/2017/01/68540.pdf,27/10/2020
36,"Fourth Semester BSW (Bachelor of Social Work) (315) Group 2(b) Degree Examination, June 2016",https://exams.keralauniversity.ac.in/Images/Result/2017/01/46424.pdf,27/10/2020
37,M.Phil. Nanobiology (2015 � 2016) Batch,https://exams.keralauniversity.ac.in/Images/Result/2017/01/71564.pdf,27/10/2020
38,"TENTH SEMESTER B.ARCH. DEGREE EXAMINATION, NOVEMBER 2016SUPPLEMENTARY (2008 SCHEME)",https://exams.keralauniversity.ac.in/Images/Result/2017/01/15128.pdf,27/10/2020
39,"Third Semester Bachelor of Hotel Management and Catering Technology (BHM)  Degree Examination, January 2016",https://exams.keralauniversity.ac.in/Images/Result/2017/01/14484.pdf,27/10/2020
40,"FIRST SEMESTER B .Voc DEGREE PROGRAMME IN  TOURISM & HOSPITALITY MANAGEMENT EXAMINATION (Regular 2015, Improvement/ Supplementary 2014 Admn), JULY 2016.",https://exams.keralauniversity.ac.in/Images/Result/2017/01/98979.pdf,27/10/2020
41,"Fourth Semester BCA (CBCSS) Degree Examination, June 2016 (Regular 2014, Improvement/ Supplementary 2013 Admn)",https://exams.keralauniversity.ac.in/Images/Result/2017/01/70908.pdf,27/10/2020
42,"FIRST SEMESTER MA Mass Communication and JournalismDEGREE EXAMINATION,February 2016",https://exams.keralauniversity.ac.in/Images/Result/2017/01/82215.pdf,27/10/2020
43,"FIRST SEMESTER (FT & PT)SUPPLEMENTARY AND THIRD SEMESTER (PT) REGULAR M.TECH DEGREE EXAMINATIONS,APRIL 2016 (2013 SCHEME) - BRANCH: ELECTRICAL & ELECTRONICS ENGINEERING AND INFORMATION TECHNOLOGY.",https://exams.keralauniversity.ac.in/Images/Result/2017/01/87895.pdf,27/10/2020
44,First Semester B.Sc. Botany and Biotechnology (247) (Regular 2015 Admission) Degree Examination January 2016,https://exams.keralauniversity.ac.in/Images/Result/2017/01/81086.pdf,27/10/2020
45,"Fourth Semester B.Sc Computer Science (320) Group 2(b) Degree Examination, June 2016.",https://exams.keralauniversity.ac.in/Images/Result/2017/01/75002.pdf,27/10/2020
46,"Fourth Semester Career Related BBA First Degree Programme under CBCSS (2013 Scheme supplementary) Degree Examination, June 2016",https://exams.keralauniversity.ac.in/Images/Result/2017/01/10298.pdf,27/10/2020
47,"M.A. Public Administration  Degree Previous & Final Examination (S D E), July/August 2016.",https://exams.keralauniversity.ac.in/Images/Result/2017/01/30797.pdf,27/10/2020
48,"M.A.  Political Science  Degree Previous & Final Examination (S D E), July/August 2016.",https://exams.keralauniversity.ac.in/Images/Result/2017/01/65558.pdf,27/10/2020
49,"SECOND YEAR B.Sc. DEGREE EXAMINATION APRIL 2016, JUNE /JULY 2016(PART I, PART II & PART III SUBSIDIARY SUBJECTS)",https://exams.keralauniversity.ac.in/Images/Result/2017/01/74717.pdf,27/10/2020
id,course,url,date
0,M.Phil. Degree Examination in Nanoscience andNanotechnology  (2015�2016 Batch),https://exams.keralauniversity.ac.in/Images/Result/2017/01/77843.pdf,27/10/2020
1,"FIRST MHA (PGDHHA), SECOND MHA & THIRD Year MHA Non-Semester Examination, April 2016.",https://exams.keralauniversity.ac.in/Images/Result/2017/01/54704.pdf,27/10/2020
2,"First Semester M.Sc. Computer Science (SDE)Degree Examination, July 2016",https://exams.keralauniversity.ac.in/Images/Result/2017/01/47528.pdf,27/10/2020
3,"M.A.  History  Degree Previous & Final Examination (S D E), July/August 2016",https://exams.keralauniversity.ac.in/Images/Result/2017/01/40158.pdf,27/10/2020
4,Second Year B.A Degree (Regular & Supplementary - Annual Scheme) Part I & IIExamination (April 2016) held in June-July 2016,https://exams.keralauniversity.ac.in/Images/Result/2016/12/72316.pdf,27/10/2020
5,"B.COM. DEGREE (PART I & II)  EXAMINATION,APRIL 2016.",https://exams.keralauniversity.ac.in/Images/Result/2016/12/18977.pdf,27/10/2020
6,FOURTH SEMESTERPOST GRADUATE DEGREE EXAMINATIONSJULY 2016 - (M.Sc. COUNSELLING PSYCHOLOGY),https://exams.keralauniversity.ac.in/Images/Result/2016/12/96536.pdf,27/10/2020
7,"Second Semester M.Ed. (Two Year Programme) Degree Examination, May  2016",https://exams.keralauniversity.ac.in/Images/Result/2016/12/88943.pdf,27/10/2020
8,"B. ARCH. DEGREE EXAMINATION OF TKM COLLEGE OF ENGINEERING, KOLLAMS1, S2 MAY 2016 (REGULAR AND SUPPLEMENTARY) S3 JUNE 2016 (IMPROVEMENT AND SUPPLEMENTARY)(2013 SCHEME)",https://exams.keralauniversity.ac.in/Images/Result/2016/12/30841.pdf,27/10/2020
9,FIRST SEMESTER SUPPLEMENTARY M.TECH DEGREE EXAMINATIONAPRIL 2016 (2013 SCHEME) - (COMPUTER SCIENCE & ENGINEERING ONLY),https://exams.keralauniversity.ac.in/Images/Result/2016/12/34898.pdf,27/10/2020
10,"SEVENTH SEMESTERB.TECH DEGREE (2008 SCHEME)-(SUPPLEMENTARY)EXAMINATION, JUNE2016",https://exams.keralauniversity.ac.in/Images/Result/2016/12/18833.pdf,27/10/2020
11,SEVENTH SEMESTER B.Tech (Part Time) RESTRUCTURED DEGREE EXAMINATION May 2016Supplementary (2008 Scheme),https://exams.keralauniversity.ac.in/Images/Result/2016/12/35961.pdf,27/10/2020
12,"THIRD SEMESTER INTEGRATED FIVE YEAR B.A/B Com/BBA.LLB DEGREE EXAMINATION, APRIL 2016",https://exams.keralauniversity.ac.in/Images/Result/2016/12/12912.pdf,27/10/2020
13,"First Semester M.Sc. Computer Science (SDE) Degree Examination, July 2016",https://exams.keralauniversity.ac.in/Images/Result/2016/12/91862.pdf,27/10/2020
14,"PGDCA 1st, 2nd, 3rd Semester  Examination of August/September 2016",https://exams.keralauniversity.ac.in/Images/Result/2016/12/37590.pdf,27/10/2020
15,"Provisional Lists of University Toppers of the MA/Msc/Mcom/MSW/MPADegree Examination,July 2016.",https://exams.keralauniversity.ac.in/Images/Result/2016/12/89273.pdf,27/10/2020
16,"FINAL YEAR M.Sc. CLINICAL CHILD DEVELOPMENT EXAMINATION, DECEMBER 2016",https://exams.keralauniversity.ac.in/Images/Result/2016/12/64399.pdf,27/10/2020
17,"FIRST SEMESTER (FT & PT)SUPPLEMENTARY AND THIRD SEMESTER (PT) REGULAR M.TECH DEGREE EXAMINATION, APRIL 2016 (2013 SCHEME) ELECTRONICS & COMMUNICATION ENGINEERING BRANCH ONLY",https://exams.keralauniversity.ac.in/Images/Result/2016/12/56918.pdf,27/10/2020
